1,-9223.18,92
2,-9422.45,94
3,-9521.92,95
4,-9621.32,96
5,-9620.61,96
6,-9321.29,93
7,-9322.21,93
8,-9321.18,93
9,-9321.49,93
10,-9123.06,91
11,-9321.43,93
12,-8925.55,89
13,-9420.02,94
14,-9621,96
15,-9022.77,90
16,-9023.63,90
17,-9421.59,94
18,-9420.21,94
19,-9022.09,90
20,-9718.03,97
21,-9619.36,96
22,-9420.69,94
23,-9320.38,93
24,-8723.99,87
25,-9318.95,93
26,-9221.17,92
27,-9219.14,92
28,-9619.23,96
29,-9122.56,91
30,-9518.31,95
31,-9719.34,97
32,-9718.99,97
33,-9222.08,92
34,-9619.78,96
35,-9420.53,94
36,-9219.27,92
37,-8921.43,89
38,-9220.41,92
39,-9121.14,91
40,-8723.66,87
41,-9319.08,93
42,-9220.3,92
43,-9519.43,95
44,-9120.44,91
45,-9718.91,97
46,-9119.35,91
47,-9118.73,91
48,-9418.47,94
49,-9121.52,91
50,-9022.3,90
51,-9219.3,92
52,-8821.95,88
53,-8722.86,87
54,-8224.65,82
55,-9219.18,92
56,-8921.22,89
57,-8622.78,86
58,-8721.71,87
59,-8821.56,88
60,-9221.66,92
61,-8821.54,88
62,-8721.6,87
63,-9020.76,90
64,-8323.85,83
65,-8225,82
66,-8622.16,86
67,-8025.98,80
68,-8522.5,85
69,-8921.89,89
70,-8423.21,84
71,-8125.17,81
72,-8622.85,86
73,-8324.6,83
74,-7229.49,72
75,-8423.45,84
76,-8224.79,82
77,-8622.96,86
78,-7128.77,71
79,-8024.91,80
80,-7826.29,78
81,-8821.63,88
82,-9021.55,90
83,-7428.39,74
84,-8324.34,83
85,-7927.86,79
86,-7727.38,77
87,-7527.03,75
88,-7129.07,71
89,-7425.59,74
90,-6531.64,65
91,-7030.42,70
92,-8224.83,82
93,-7427.07,74
94,-7725.57,77
95,-6730.35,67
96,-8125.74,81
97,-7924.53,79
98,-7825.69,78
99,-7229.7,72
100,-6930.06,69
101,-7126.77,71
102,-7626.74,76
103,-6232.15,62
104,-7028.8,70
105,-6730.17,67
106,-7129.8,71
107,-6930.65,69
108,-6132.4,61
109,-5535.07,55
110,-6032.65,60
111,-6830.43,68
112,-6829.3,68
113,-6631.57,66
114,-6233.31,62
115,-6432.84,64
116,-5733.89,57
117,-6332.99,63
118,-6930.08,69
119,-5535.86,55
120,-6632.09,66
121,-5434.93,54
122,-5435.87,54
123,-5834.46,58
124,-6033.37,60
125,-5934.01,59
126,-5236.74,52
127,-6033.32,60
128,-6033.04,60
129,-5135.43,51
130,-4937.64,49
131,-5933.54,59
132,-5335.26,53
133,-5534.02,55
134,-5235.58,52
135,-5833.9,58
136,-5236.19,52
137,-4738.15,47
138,-4039.76,40
139,-4240.11,42
140,-4937.84,49
141,-4140.76,41
142,-5136.22,51
143,-5035.3,50
144,-4637.4,46
145,-4638.14,46
146,-4438.49,44
147,-3941.17,39
148,-4339.04,43
149,-3940.8,39
150,-4239.18,42
151,-4239.39,42
152,-4737.71,47
153,-4139.4,41
154,-3441.58,34
155,-5035.83,50
156,-4239.32,42
157,-4040.3,40
158,-3940.65,39
159,-4538.65,45
160,-2944.49,29
161,-4637.72,46
162,-3641.66,36
163,-4338.79,43
164,-4338.5,43
165,-3143.32,31
166,-3044.3,30
167,-3142.93,31
168,-3840.73,38
169,-3841.17,38
170,-3442.15,34
171,-3741.69,37
172,-2844.52,28
173,-3342.93,33
174,-3143.92,31
175,-3442.03,34
176,-2944.02,29
177,-3043.94,30
178,-2446.06,24
179,-2943.8,29
180,-2745.14,27
181,-2545.5,25
182,-3242.66,32
183,-3243.69,32
184,-3342.97,33
185,-2744.25,27
186,-3839.67,38
187,-2246.8,22
188,-2246.67,22
189,-2844.74,28
190,-1748.58,17
191,-3540.99,35
192,-3143.2,31
193,-2545.44,25
194,-2247.03,22
195,-2345.65,23
196,-2545.43,25
197,-2744.65,27
198,-3042.97,30
199,-2845.32,28
200,-2246.2,22
201,-2445.91,24
202,-2744.8,27
203,-1947.57,19
204,-2245.97,22
205,-2445.9,24
206,-2644.89,26
207,-2345.84,23
208,-1548.26,15
209,-3241.98,32
210,-2445.44,24
211,-1748.03,17
212,-2146.7,21
213,-1548.39,15
214,-2445.22,24
215,-1847.47,18
216,-1847.77,18
217,-2047.58,20
218,-1249.59,12
219,-1846.93,18
220,-1847.18,18
221,-2046.91,20
222,-1747.81,17
223,-2146.83,21
224,-2047.07,20
225,-2047.07,20
226,-1449.61,14
227,-1548.67,15
228,-1748.25,17
229,-1548.77,15
230,-1449.05,14
231,-1747.55,17
232,-951.06,9
233,-1150.91,11
234,-1648.17,16
235,-1349.55,13
236,-1947.14,19
237,-1548.02,15
238,-1648.19,16
239,-1150.18,11
240,-1249.73,12
241,-1549.01,15
242,-1548.65,15
243,-1349.43,13
244,-1150.52,11
245,-1249.73,12
246,-1847.77,18
247,-1150.7,11
248,-1349.5,13
249,-1548.5,15
250,-951.22,9
251,-1250.22,12
252,-1150.07,11
253,-1050.56,10
254,-1349.09,13
255,-1648.65,16
256,-1747.99,17
257,-1548.73,15
258,-1847.75,18
259,-552.42,5
260,-950.81,9
261,-1150.04,11
262,-1249.8,12
263,-1050.77,10
264,-1349.56,13
265,-851.55,8
266,-652.14,6
267,-1149.98,11
268,-651.78,6
269,-1249.76,12
270,-850.94,8
271,-1050.71,10
272,-1249.68,12
273,-751.45,7
274,-751.62,7
275,-950.87,9
276,-1150.27,11
277,-851.39,8
278,-950.59,9
279,-1847.93,18
280,-651.78,6
281,-651.98,6
282,-353.01,3
283,-851.25,8
284,-1051.24,10
285,-751.64,7
286,-552.47,5
287,-950.93,9
288,-552.46,5
289,-452.73,4
290,-751.76,7
291,-353.16,3
292,-652.1,6
293,-950.87,9
294,-353.12,3
295,-851.28,8
296,-651.84,6
297,-950.61,9
298,-851.3,8
299,-253.31,2
300,-651.85,6
