1,-9619.97,96
2,-8823.05,88
3,-9321.64,93
4,-9619.34,96
5,-9319.83,93
6,-9620.07,96
7,-9221.84,92
8,-8526.63,85
9,-8927.12,89
10,-9320.74,93
11,-9518.04,95
12,-9223.16,92
13,-9419.92,94
14,-9619.88,96
15,-8925.15,89
16,-9419.55,94
17,-9123.96,91
18,-9420.11,94
19,-9719.39,97
20,-9421,94
21,-9220.6,92
22,-9320.23,93
23,-9321.89,93
24,-9419.7,94
25,-9320.7,93
26,-9420.16,94
27,-9122.48,91
28,-9221.91,92
29,-9222.26,92
30,-9321.11,93
31,-8822.92,88
32,-9021.26,90
33,-9121.89,91
34,-9619.1,96
35,-9121.26,91
36,-9219.76,92
37,-9518.86,95
38,-8424.51,84
39,-9517.99,95
40,-8622.24,86
41,-9220.77,92
42,-8922.11,89
43,-9318.28,93
44,-9618.48,96
45,-9222.01,92
46,-9420.26,94
47,-9320.84,93
48,-8724.39,87
49,-8721.8,87
50,-8822.96,88
51,-8623.72,86
52,-8923.2,89
53,-8821.98,88
54,-8724.31,87
55,-9320.66,93
56,-8923.13,89
57,-9120.6,91
58,-8821.06,88
59,-8921.93,89
60,-8821.54,88
61,-8623.15,86
62,-8822.77,88
63,-9020.53,90
64,-9022.14,90
65,-8423.7,84
66,-8722.71,87
67,-9021.83,90
68,-8622.65,86
69,-8323.13,83
70,-8223.64,82
71,-7925.56,79
72,-8324.08,83
73,-8025.53,80
74,-8225.02,82
75,-8722.08,87
76,-8126.84,81
77,-8324,83
78,-8423.42,84
79,-8224.73,82
80,-8028.15,80
81,-8323.1,83
82,-8324.85,83
83,-7529.34,75
84,-7628.18,76
85,-7825.37,78
86,-8424.29,84
87,-7726.76,77
88,-7826.05,78
89,-7525.64,75
90,-8125.03,81
91,-7628.73,76
92,-7727.98,77
93,-7727.12,77
94,-6831.21,68
95,-7628.5,76
96,-7425.4,74
97,-7030.32,70
98,-7129.67,71
99,-7527.67,75
100,-7427.55,74
101,-7626.98,76
102,-6431.18,64
103,-6532.86,65
104,-7328.13,73
105,-7627.06,76
106,-6133.26,61
107,-7130.24,71
108,-5635.08,56
109,-6431.34,64
110,-6231.7,62
111,-5535.29,55
112,-7527.01,75
113,-6233.47,62
114,-6831.47,68
115,-5534.84,55
116,-6231.13,62
117,-6532.54,65
118,-5536.13,55
119,-6332.28,63
120,-6132.51,61
121,-5834.98,58
122,-6032.9,60
123,-6631.46,66
124,-5435.53,54
125,-5634,56
126,-6631.08,66
127,-6432.11,64
128,-6929.57,69
129,-5535.75,55
130,-6332.48,63
131,-5435.8,54
132,-5435.17,54
133,-5237.42,52
134,-5336.23,53
135,-5335.42,53
136,-5534.22,55
137,-4440.67,44
138,-4938.08,49
139,-5137.1,51
140,-5236.93,52
141,-4936.9,49
142,-4539.14,45
143,-4737.42,47
144,-5436.54,54
145,-5634.62,56
146,-4638.23,46
147,-4638.22,46
148,-4838.49,48
149,-5435.63,54
150,-4041.3,40
151,-4838,48
152,-4837.33,48
153,-4638.87,46
154,-4538.26,45
155,-3543.03,35
156,-3940.91,39
157,-3940.94,39
158,-4538.75,45
159,-3442.64,34
160,-4139.87,41
161,-4340.05,43
162,-4738.71,47
163,-4240.43,42
164,-4937.35,49
165,-4339.12,43
166,-4041.1,40
167,-4439.59,44
168,-3841.53,38
169,-3841.58,38
170,-3942.2,39
171,-3941.39,39
172,-3342.99,33
173,-4139.34,41
174,-3741.73,37
175,-3742.23,37
176,-3344.35,33
177,-3342.36,33
178,-3542.81,35
179,-3541.38,35
180,-3343.55,33
181,-3442.79,34
182,-3841.5,38
183,-3642.32,36
184,-3642.09,36
185,-2944.33,29
186,-2845.07,28
187,-2346.19,23
188,-2944.49,29
189,-2944.29,29
190,-2745.11,27
191,-3243.52,32
192,-2545.38,25
193,-3642.72,36
194,-2645.66,26
195,-2744.68,27
196,-2744.55,27
197,-2844.14,28
198,-2645.77,26
199,-2446.52,24
200,-2246.39,22
201,-2247.46,22
202,-2744.54,27
203,-3143.7,31
204,-2147.49,21
205,-2345.66,23
206,-2645.53,26
207,-2845.02,28
208,-2147.3,21
209,-2047.42,20
210,-2245.98,22
211,-2645.16,26
212,-2446.16,24
213,-2047.05,20
214,-2047.06,20
215,-2545.97,25
216,-2147.27,21
217,-2745.79,27
218,-1848.59,18
219,-1748.59,17
220,-1648.93,16
221,-2645.72,26
222,-2345.37,23
223,-2346.47,23
224,-2047.6,20
225,-1848.7,18
226,-2345.83,23
227,-1848.39,18
228,-1250.13,12
229,-2246.78,22
230,-1549.11,15
231,-1747.85,17
232,-1847.59,18
233,-1848.14,18
234,-1947.83,19
235,-1549.34,15
236,-1449.34,14
237,-2147.38,21
238,-1449.9,14
239,-1848.72,18
240,-1449.93,14
241,-850.96,8
242,-1549.17,15
243,-1250.1,12
244,-1349.57,13
245,-1648.54,16
246,-2146.76,21
247,-1449.66,14
248,-951.19,9
249,-1449.55,14
250,-1947.69,19
251,-1349.64,13
252,-751.87,7
253,-1349.81,13
254,-851.58,8
255,-752.22,7
256,-1250.2,12
257,-851.41,8
258,-1150.18,11
259,-1250.03,12
260,-1349.36,13
261,-1050.41,10
262,-1449.56,14
263,-651.89,6
264,-1249.84,12
265,-1150.48,11
266,-851.47,8
267,-1051.22,10
268,-851.96,8
269,-751.91,7
270,-1051.17,10
271,-1349.07,13
272,-652.06,6
273,-751.69,7
274,-951.3,9
275,-751.9,7
276,-950.99,9
277,-1549.03,15
278,-1349.22,13
279,-1349.99,13
280,-950.86,9
281,-552.25,5
282,-353.07,3
283,-1150.2,11
284,-751.79,7
285,-552.25,5
286,-851.52,8
287,-652.19,6
288,-1150.39,11
289,-652.17,6
290,-751.51,7
291,-751.74,7
292,-552.47,5
293,-1250.02,12
294,-851.48,8
295,-153.98,1
296,-751.58,7
297,-651.6,6
298,-1050.4,10
299,-353.12,3
300,-652.01,6
