1,-9322.94,93
2,-9519.82,95
3,-8826.27,88
4,-9720.41,97
5,-9225.44,92
6,-9024.2,90
7,-9521.62,95
8,-8922.44,89
9,-10017.29,100
10,-8926.2,89
11,-9221.59,92
12,-9122.95,91
13,-9222.6,92
14,-9121.16,91
15,-9421.35,94
16,-9122.65,91
17,-9022.91,90
18,-9321.83,93
19,-9719,97
20,-9718.36,97
21,-9220.65,92
22,-9717,97
23,-9120.79,91
24,-9121.24,91
25,-9418.85,94
26,-9319.85,93
27,-9022.26,90
28,-9420.43,94
29,-9420.4,94
30,-9220.59,92
31,-9518.95,95
32,-9120.45,91
33,-9220.32,92
34,-9220.3,92
35,-9520.37,95
36,-9320.81,93
37,-9517.78,95
38,-9420.14,94
39,-9617.7,96
40,-9517.28,95
41,-9319.72,93
42,-9617.46,96
43,-9321.47,93
44,-9519.78,95
45,-9121.36,91
46,-9121.78,91
47,-9419.89,94
48,-9520.22,95
49,-9320.92,93
50,-9518.8,95
51,-9320.36,93
52,-9220.51,92
53,-9618.62,96
54,-9518.86,95
55,-9518.65,95
56,-9518.46,95
57,-9221.79,92
58,-9022.15,90
59,-9419.81,94
60,-9519.88,95
61,-9718.91,97
62,-8623.05,86
63,-9320.09,93
64,-9021.22,90
65,-9220.85,92
66,-8920.53,89
67,-9519.28,95
68,-9421.25,94
69,-9021.72,90
70,-9221.3,92
71,-9319.96,93
72,-9419.97,94
73,-8921.86,89
74,-8822.96,88
75,-8225.03,82
76,-9021.99,90
77,-8522.89,85
78,-8724.04,87
79,-8323.73,83
80,-8124.36,81
81,-8424.83,84
82,-8323.98,83
83,-7826.16,78
84,-8622.13,86
85,-7627.66,76
86,-7528.05,75
87,-7625.58,76
88,-8123.52,81
89,-7327.58,73
90,-8125.54,81
91,-7427.42,74
92,-7229.13,72
93,-7529.55,75
94,-7827.97,78
95,-7826.33,78
96,-7329.1,73
97,-7129.41,71
98,-8324.49,83
99,-7128.87,71
100,-7228.57,72
101,-6331.41,63
102,-7627.2,76
103,-7527.93,75
104,-6730.67,67
105,-6929.54,69
106,-7826.82,78
107,-7327.23,73
108,-7229.29,72
109,-7029.76,70
110,-6732.28,67
111,-8125.54,81
112,-6133.33,61
113,-6930.02,69
114,-7030.07,70
115,-6531.56,65
116,-6930.04,69
117,-6829.92,68
118,-6431.37,64
119,-6829.77,68
120,-6630.71,66
121,-6631.4,66
122,-6132.98,61
123,-6231.6,62
124,-5734,57
125,-6232.4,62
126,-6331.65,63
127,-6432.13,64
128,-6531.98,65
129,-6530.97,65
130,-5635.64,56
131,-6431.74,64
132,-5934.03,59
133,-6032.67,60
134,-6233.41,62
135,-6431.7,64
136,-6032.73,60
137,-6232.66,62
138,-4339.16,43
139,-5834.14,58
140,-5534.62,55
141,-5436.21,54
142,-5235.7,52
143,-4539.12,45
144,-5137,51
145,-4638.47,46
146,-4739.08,47
147,-5536.55,55
148,-5435.65,54
149,-4439.42,44
150,-4837.41,48
151,-4537.95,45
152,-4240.29,42
153,-4837.68,48
154,-4439.27,44
155,-4439.37,44
156,-4737.54,47
157,-5037.56,50
158,-3740.67,37
159,-4638.6,46
160,-3343.15,33
161,-4141.56,41
162,-3243.42,32
163,-4140.87,41
164,-4040.23,40
165,-4439.69,44
166,-4338.54,43
167,-4040.96,40
168,-4240.01,42
169,-4638.7,46
170,-4439.66,44
171,-3741.87,37
172,-4339.29,43
173,-3742.26,37
174,-3343.13,33
175,-3243.68,32
176,-3841.39,38
177,-3841.7,38
178,-4438.98,44
179,-2746.19,27
180,-2845.11,28
181,-3641.55,36
182,-2843.96,28
183,-3442.38,34
184,-3542.59,35
185,-3143.43,31
186,-3243.74,32
187,-2347.46,23
